name,url,city
82. Bendita Birra & Floaters,https://www.tripadvisor.co/Attraction_Review-g297476-d23955036-Reviews-Bendita_Birra_Floaters-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
83. Parque de Apolo,https://www.tripadvisor.co/Attraction_Review-g297476-d8865897-Reviews-Parque_de_Apolo-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
84. Playas de Crespo,https://www.tripadvisor.co/Attraction_Review-g297476-d10747938-Reviews-Playas_de_Crespo-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
85. Casa del Marquez de Valdehoyos,https://www.tripadvisor.co/Attraction_Review-g297476-d8647399-Reviews-Casa_del_Marquez_de_Valdehoyos-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
86. Volcan de Lodo El Totumo (Mud Volcano),https://www.tripadvisor.co/Attraction_Review-g297476-d1223572-Reviews-Volcan_de_Lodo_El_Totumo_Mud_Volcano-Cartagena_Cartagena_District_Bolivar_Departm.html,Cartagena
87. Festival Internacional de Cine de Cartagena de Indias,https://www.tripadvisor.co/Attraction_Review-g297476-d10020366-Reviews-Festival_Internacional_de_Cine_de_Cartagena_de_Indias-Cartagena_Cartagena_Distri.html,Cartagena
88. Baluarte de San Ignacio,https://www.tripadvisor.co/Attraction_Review-g297476-d12442535-Reviews-Baluarte_de_San_Ignacio-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
89. Monumento a la María Mulata,https://www.tripadvisor.co/Attraction_Review-g297476-d10396237-Reviews-Monumento_a_la_Maria_Mulata-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
90. Tu Candela Bar,https://www.tripadvisor.co/Attraction_Review-g297476-d2514974-Reviews-Tu_Candela_Bar-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
91. Pink Dolphin Gastrobar,https://www.tripadvisor.co/Attraction_Review-g297476-d23976756-Reviews-Pink_Dolphin_Gastrobar-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
92. Cafe Havana,https://www.tripadvisor.co/Attraction_Review-g297476-d1193289-Reviews-Cafe_Havana-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
93. Baluarte de la Merced,https://www.tripadvisor.co/Attraction_Review-g297476-d12450974-Reviews-Baluarte_de_la_Merced-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
94. Isi Tours Caribe,https://www.tripadvisor.co/Attraction_Review-g297476-d24172541-Reviews-Isi_Tours_Caribe-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
95. Centro Comercial Portal de San Felipe,https://www.tripadvisor.co/Attraction_Review-g297476-d8513706-Reviews-Centro_Comercial_Portal_de_San_Felipe-Cartagena_Cartagena_District_Bolivar_Depart.html,Cartagena
96. Cementerio Santa Cruz de Manga,https://www.tripadvisor.co/Attraction_Review-g297476-d8852581-Reviews-Cementerio_Santa_Cruz_de_Manga-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
97. Centro Comercial La Mansión,https://www.tripadvisor.co/Attraction_Review-g297476-d10279862-Reviews-Centro_Comercial_La_Mansion-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
98. BBC Bodega Centro,https://www.tripadvisor.co/Attraction_Review-g297476-d15047999-Reviews-BBC_Bodega_Centro-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
99. Monumento a los Alcatraces,https://www.tripadvisor.co/Attraction_Review-g297476-d10215262-Reviews-Monumento_a_los_Alcatraces-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
100. Banana Beach,https://www.tripadvisor.co/Attraction_Review-g297476-d19839197-Reviews-Banana_Beach-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
101. Museo Un Momento de Fantasía,https://www.tripadvisor.co/Attraction_Review-g297476-d18937649-Reviews-Museum_A_Moment_of_Fantasy-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
102. Espigón de las Tenazas,https://www.tripadvisor.co/Attraction_Review-g297476-d11918373-Reviews-Espigon_de_las_Tenazas-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
103. Fiestas de la Independencia de Cartagena,https://www.tripadvisor.co/Attraction_Review-g297476-d10020370-Reviews-Celebrations_of_Independence_s_day_of_Cartagena-Cartagena_Cartagena_District_Bol.html,Cartagena
104. Plazuela del Pozo,https://www.tripadvisor.co/Attraction_Review-g297476-d10489168-Reviews-Plazuela_del_Pozo-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
105. Multicentro La Plazuela,https://www.tripadvisor.co/Attraction_Review-g297476-d8671055-Reviews-Multicentro_La_Plazuela-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
106. Teatro Colon,https://www.tripadvisor.co/Attraction_Review-g297476-d10300246-Reviews-Teatro_Colon-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
107. Baluarte de Santa Cruz,https://www.tripadvisor.co/Attraction_Review-g297476-d12951831-Reviews-Baluarte_de_Santa_Cruz-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
108. Plaza de Toros Cartagena de Indias,https://www.tripadvisor.co/Attraction_Review-g297476-d11664564-Reviews-Plaza_de_Toros_Cartagena_de_Indias-Cartagena_Cartagena_District_Bolivar_Departme.html,Cartagena
109. Tunel y Parque Lineal de Crespo,https://www.tripadvisor.co/Attraction_Review-g297476-d10410058-Reviews-Tunel_y_Parque_Lineal_de_Crespo-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
110. Bora Bora Beach Club,https://www.tripadvisor.co/Attraction_Review-g297476-d23614798-Reviews-Bora_Bora_Beach_Club-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
111. Alquímico,https://www.tripadvisor.co/Attraction_Review-g297476-d10136348-Reviews-Alquimico-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
112. Plazoleta Joe Arroyo,https://www.tripadvisor.co/Attraction_Review-g297476-d10804833-Reviews-Plazoleta_Joe_Arroyo-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
113. Crazy Salsa,https://www.tripadvisor.co/Attraction_Review-g297476-d4593835-Reviews-Crazy_Salsa-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
114. Ruta Turistica Cartagena y el realismo magico de Gabo,https://www.tripadvisor.co/Attraction_Review-g297476-d10401449-Reviews-Ruta_Turistica_Cartagena_y_el_realismo_magico_de_Gabo-Cartagena_Cartagena_Distri.html,Cartagena
